Duration,Heart_Rate,Calories
16.0,94.0,76.0
18.0,97.0,102.0
8.0,88.0,30.0
10.0,87.0,44.0
11.0,87.0,60.0
17.0,98.0,84.0
29.0,114.0,207.0
15.0,99.0,91.0
13.0,94.0,73.0
11.0,93.0,53.0
14.0,88.0,54.0
10.0,99.0,50.0
23.0,109.0,156.0
20.0,99.0,107.0
5.0,94.0,26.0
23.0,106.0,164.0
5.0,85.0,23.0
15.0,92.0,62.0
12.0,93.0,63.0
16.0,100.0,91.0
11.0,92.0,53.0
22.0,103.0,133.0
13.0,90.0,67.0
8.0,87.0,43.0
27.0,106.0,157.0
3.0,91.0,14.0
10.0,94.0,37.0
23.0,105.0,140.0
13.0,95.0,74.0
27.0,112.0,186.0
26.0,119.0,233.0
25.0,101.0,145.0
28.0,111.0,199.0
10.0,92.0,49.0
1.0,84.0,4.0
25.0,104.0,132.0
8.0,91.0,37.0
6.0,78.0,11.0
28.0,108.0,180.0
11.0,95.0,74.0
5.0,78.0,14.0
5.0,89.0,23.0
21.0,95.0,91.0
11.0,94.0,47.0
17.0,95.0,81.0
14.0,100.0,78.0
22.0,98.0,110.0
7.0,85.0,30.0
24.0,103.0,175.0
28.0,105.0,175.0
6.0,93.0,32.0
14.0,98.0,78.0
26.0,102.0,190.0
25.0,117.0,177.0
7.0,87.0,22.0
30.0,105.0,180.0
29.0,99.0,154.0
6.0,81.0,21.0
9.0,101.0,48.0
21.0,101.0,121.0
17.0,95.0,82.0
12.0,94.0,42.0
26.0,94.0,128.0
28.0,108.0,236.0
29.0,103.0,184.0
2.0,82.0,7.0
15.0,98.0,75.0
9.0,92.0,42.0
26.0,109.0,162.0
19.0,101.0,117.0
10.0,91.0,45.0
8.0,82.0,27.0
18.0,97.0,99.0
17.0,97.0,76.0
16.0,101.0,102.0
4.0,84.0,16.0
6.0,84.0,24.0
29.0,107.0,175.0
10.0,96.0,50.0
3.0,78.0,9.0
8.0,81.0,25.0
20.0,108.0,146.0
20.0,100.0,117.0
15.0,97.0,76.0
12.0,85.0,57.0
28.0,111.0,197.0
30.0,110.0,203.0
6.0,76.0,19.0
25.0,98.0,116.0
13.0,90.0,47.0
7.0,89.0,29.0
4.0,88.0,19.0
4.0,91.0,20.0
28.0,111.0,214.0
17.0,91.0,73.0
9.0,92.0,43.0
26.0,112.0,194.0
20.0,95.0,103.0
5.0,86.0,20.0
24.0,100.0,135.0
2.0,75.0,7.0
19.0,94.0,105.0
4.0,79.0,7.0
20.0,101.0,109.0
2.0,81.0,8.0
9.0,86.0,28.0
11.0,79.0,13.0
25.0,103.0,143.0
5.0,83.0,12.0
23.0,102.0,112.0
4.0,80.0,17.0
8.0,88.0,45.0
29.0,105.0,211.0
20.0,98.0,101.0
14.0,100.0,81.0
28.0,102.0,170.0
25.0,109.0,155.0
10.0,89.0,41.0
16.0,100.0,105.0
15.0,85.0,69.0
8.0,91.0,33.0
5.0,81.0,15.0
13.0,97.0,74.0
11.0,97.0,59.0
16.0,103.0,95.0
2.0,89.0,8.0
29.0,112.0,233.0
18.0,101.0,111.0
10.0,92.0,46.0
27.0,116.0,212.0
7.0,88.0,29.0
22.0,115.0,149.0
20.0,100.0,135.0
2.0,73.0,3.0
16.0,105.0,101.0
25.0,109.0,169.0
25.0,107.0,188.0
25.0,100.0,127.0
19.0,109.0,112.0
22.0,102.0,122.0
18.0,101.0,106.0
22.0,108.0,149.0
23.0,99.0,128.0
24.0,103.0,168.0
8.0,90.0,36.0
22.0,101.0,141.0
25.0,107.0,156.0
13.0,97.0,54.0
7.0,82.0,29.0
18.0,93.0,102.0
25.0,101.0,182.0
2.0,76.0,3.0
15.0,100.0,71.0
8.0,94.0,41.0
6.0,76.0,19.0
11.0,95.0,46.0
26.0,102.0,151.0
20.0,102.0,104.0
25.0,98.0,108.0
17.0,95.0,85.0
23.0,100.0,143.0
8.0,96.0,45.0
4.0,90.0,19.0
3.0,80.0,10.0
27.0,112.0,223.0
7.0,87.0,33.0
19.0,98.0,99.0
12.0,88.0,60.0
7.0,86.0,21.0
11.0,97.0,45.0
20.0,94.0,108.0
18.0,93.0,100.0
2.0,91.0,11.0
26.0,105.0,179.0
5.0,89.0,20.0
16.0,89.0,60.0
12.0,93.0,45.0
4.0,80.0,13.0
7.0,82.0,24.0
25.0,107.0,169.0
26.0,105.0,169.0
8.0,92.0,30.0
13.0,87.0,35.0
14.0,82.0,53.0
9.0,85.0,39.0
28.0,107.0,171.0
13.0,94.0,62.0
14.0,96.0,68.0
18.0,102.0,103.0
26.0,104.0,200.0
9.0,83.0,22.0
13.0,83.0,50.0
28.0,99.0,182.0
11.0,89.0,48.0
14.0,95.0,62.0
12.0,97.0,63.0
3.0,84.0,6.0
29.0,109.0,183.0
6.0,82.0,17.0
29.0,116.0,216.0
14.0,89.0,72.0
27.0,104.0,162.0
5.0,85.0,22.0
5.0,81.0,18.0
27.0,106.0,164.0
10.0,82.0,42.0
8.0,97.0,40.0
19.0,100.0,117.0
28.0,110.0,241.0
20.0,102.0,112.0
17.0,97.0,110.0
27.0,108.0,175.0
4.0,85.0,18.0
26.0,118.0,191.0
26.0,100.0,137.0
23.0,113.0,193.0
22.0,97.0,116.0
11.0,87.0,42.0
2.0,77.0,5.0
18.0,94.0,92.0
29.0,107.0,181.0
2.0,81.0,9.0
7.0,84.0,23.0
15.0,93.0,73.0
28.0,107.0,166.0
8.0,94.0,39.0
13.0,86.0,62.0
3.0,87.0,14.0
10.0,93.0,51.0
2.0,79.0,7.0
2.0,81.0,7.0
13.0,101.0,81.0
14.0,95.0,68.0
17.0,108.0,109.0
26.0,104.0,171.0
22.0,108.0,167.0
22.0,104.0,171.0
5.0,82.0,21.0
25.0,103.0,135.0
4.0,82.0,15.0
26.0,93.0,111.0
20.0,108.0,122.0
20.0,99.0,124.0
22.0,111.0,145.0
16.0,88.0,41.0
10.0,91.0,52.0
21.0,102.0,131.0
30.0,109.0,236.0
14.0,94.0,73.0
14.0,92.0,70.0
13.0,93.0,68.0
5.0,89.0,21.0
18.0,106.0,127.0
19.0,98.0,87.0
28.0,107.0,176.0
19.0,99.0,90.0
17.0,103.0,98.0
28.0,104.0,161.0
15.0,94.0,57.0
16.0,85.0,43.0
23.0,106.0,188.0
19.0,98.0,110.0
15.0,100.0,82.0
22.0,109.0,140.0
2.0,83.0,7.0
20.0,103.0,117.0
9.0,87.0,32.0
12.0,93.0,47.0
7.0,88.0,19.0
10.0,93.0,55.0
10.0,94.0,63.0
19.0,102.0,111.0
24.0,103.0,150.0
12.0,95.0,68.0
10.0,96.0,71.0
23.0,106.0,156.0
3.0,81.0,10.0
23.0,111.0,190.0
10.0,87.0,41.0
5.0,83.0,15.0
28.0,121.0,271.0
19.0,106.0,121.0
1.0,85.0,3.0
9.0,84.0,28.0
9.0,90.0,40.0
8.0,88.0,31.0
7.0,87.0,29.0
29.0,99.0,158.0
28.0,103.0,190.0
24.0,103.0,188.0
22.0,104.0,120.0
30.0,111.0,215.0
1.0,84.0,5.0
27.0,108.0,211.0
28.0,98.0,153.0
18.0,101.0,120.0
12.0,89.0,58.0
3.0,80.0,10.0
18.0,100.0,94.0
3.0,76.0,9.0
4.0,85.0,19.0
2.0,80.0,7.0
16.0,94.0,85.0
3.0,83.0,13.0
10.0,90.0,44.0
1.0,78.0,2.0
28.0,104.0,143.0
13.0,88.0,59.0
18.0,99.0,99.0
4.0,85.0,17.0
23.0,104.0,140.0
2.0,83.0,6.0
2.0,88.0,11.0
10.0,101.0,59.0
26.0,103.0,148.0
4.0,85.0,17.0
14.0,88.0,57.0
24.0,107.0,160.0
15.0,103.0,109.0
4.0,87.0,12.0
29.0,107.0,159.0
6.0,85.0,17.0
9.0,95.0,43.0
4.0,80.0,14.0
26.0,102.0,192.0
15.0,98.0,78.0
12.0,86.0,42.0
5.0,91.0,22.0
17.0,100.0,121.0
10.0,91.0,62.0
12.0,98.0,70.0
28.0,117.0,207.0
24.0,96.0,164.0
6.0,92.0,29.0
12.0,101.0,69.0
2.0,92.0,9.0
29.0,106.0,205.0
12.0,103.0,69.0
17.0,90.0,76.0
21.0,101.0,133.0
4.0,89.0,17.0
20.0,104.0,133.0
23.0,107.0,138.0
20.0,104.0,145.0
10.0,93.0,44.0
24.0,97.0,173.0
19.0,91.0,83.0
2.0,85.0,7.0
22.0,95.0,115.0
13.0,84.0,54.0
19.0,100.0,100.0
2.0,79.0,7.0
4.0,79.0,15.0
26.0,99.0,119.0
20.0,99.0,108.0
15.0,92.0,54.0
2.0,83.0,7.0
14.0,107.0,102.0
11.0,92.0,50.0
16.0,94.0,69.0
22.0,107.0,150.0
23.0,109.0,147.0
14.0,96.0,73.0
11.0,95.0,57.0
24.0,107.0,195.0
26.0,106.0,197.0
14.0,98.0,78.0
17.0,104.0,148.0
24.0,99.0,159.0
20.0,103.0,102.0
16.0,98.0,83.0
1.0,79.0,4.0
25.0,104.0,152.0
3.0,82.0,13.0
24.0,111.0,157.0
6.0,87.0,28.0
15.0,100.0,85.0
4.0,85.0,12.0
12.0,91.0,62.0
21.0,102.0,133.0
8.0,87.0,33.0
24.0,99.0,134.0
8.0,87.0,38.0
11.0,100.0,65.0
9.0,91.0,42.0
18.0,101.0,104.0
30.0,105.0,167.0
21.0,105.0,128.0
29.0,105.0,179.0
6.0,83.0,25.0
7.0,89.0,29.0
29.0,110.0,199.0
20.0,96.0,107.0
14.0,103.0,109.0
17.0,100.0,80.0
10.0,88.0,41.0
26.0,112.0,167.0
14.0,97.0,82.0
5.0,80.0,21.0
24.0,105.0,140.0
19.0,98.0,112.0
15.0,94.0,72.0
1.0,83.0,3.0
19.0,93.0,94.0
23.0,101.0,131.0
10.0,88.0,40.0
5.0,91.0,24.0
29.0,108.0,229.0
28.0,107.0,177.0
15.0,90.0,68.0
2.0,75.0,5.0
10.0,97.0,51.0
22.0,108.0,142.0
5.0,82.0,20.0
5.0,91.0,28.0
28.0,117.0,220.0
7.0,83.0,30.0
6.0,89.0,28.0
17.0,87.0,50.0
9.0,91.0,41.0
12.0,87.0,55.0
7.0,85.0,30.0
14.0,88.0,45.0
6.0,86.0,23.0
19.0,104.0,127.0
22.0,94.0,123.0
30.0,104.0,168.0
24.0,103.0,139.0
3.0,84.0,13.0
21.0,104.0,129.0
26.0,103.0,210.0
25.0,99.0,141.0
22.0,100.0,124.0
5.0,87.0,28.0
5.0,87.0,13.0
26.0,105.0,147.0
16.0,100.0,99.0
4.0,81.0,13.0
7.0,89.0,36.0
25.0,101.0,147.0
14.0,102.0,79.0
24.0,99.0,160.0
13.0,85.0,60.0
14.0,97.0,72.0
25.0,97.0,118.0
14.0,93.0,65.0
23.0,101.0,148.0
17.0,101.0,133.0
30.0,108.0,220.0
16.0,96.0,86.0
23.0,109.0,202.0
5.0,82.0,19.0
21.0,102.0,135.0
20.0,98.0,116.0
24.0,98.0,123.0
16.0,100.0,96.0
6.0,82.0,23.0
9.0,82.0,38.0
6.0,83.0,23.0
21.0,106.0,141.0
20.0,98.0,106.0
10.0,83.0,38.0
7.0,81.0,25.0
12.0,97.0,52.0
6.0,87.0,19.0
19.0,101.0,107.0
26.0,102.0,161.0
20.0,102.0,142.0
5.0,85.0,20.0
7.0,82.0,29.0
1.0,80.0,4.0
5.0,77.0,9.0
3.0,77.0,10.0
25.0,96.0,146.0
2.0,83.0,6.0
22.0,109.0,139.0
22.0,105.0,124.0
24.0,101.0,146.0
6.0,86.0,25.0
17.0,93.0,78.0
27.0,99.0,166.0
6.0,81.0,11.0
3.0,88.0,14.0
15.0,96.0,81.0
9.0,89.0,52.0
21.0,101.0,118.0
19.0,103.0,114.0
23.0,106.0,140.0
2.0,79.0,8.0
1.0,70.0,2.0
26.0,105.0,162.0
14.0,94.0,76.0
14.0,97.0,86.0
24.0,111.0,221.0
13.0,92.0,47.0
30.0,106.0,177.0
19.0,92.0,98.0
29.0,116.0,276.0
17.0,100.0,97.0
28.0,105.0,226.0
15.0,98.0,84.0
29.0,111.0,266.0
7.0,86.0,32.0
3.0,93.0,13.0
13.0,97.0,68.0
27.0,90.0,111.0
9.0,94.0,43.0
29.0,104.0,202.0
17.0,96.0,85.0
16.0,106.0,107.0
11.0,98.0,63.0
13.0,90.0,50.0
18.0,108.0,112.0
5.0,78.0,11.0
26.0,104.0,159.0
29.0,107.0,182.0
16.0,91.0,69.0
24.0,99.0,175.0
3.0,83.0,8.0
26.0,112.0,174.0
7.0,81.0,23.0
20.0,92.0,93.0
4.0,86.0,16.0
8.0,88.0,37.0
2.0,73.0,5.0
20.0,103.0,118.0
3.0,86.0,10.0
16.0,92.0,74.0
15.0,96.0,88.0
18.0,101.0,86.0
18.0,103.0,111.0
9.0,87.0,24.0
22.0,110.0,151.0
24.0,101.0,136.0
4.0,77.0,9.0
15.0,102.0,108.0
9.0,83.0,21.0
30.0,110.0,206.0
17.0,104.0,95.0
9.0,93.0,45.0
26.0,108.0,161.0
6.0,97.0,34.0
21.0,107.0,137.0
3.0,81.0,11.0
27.0,102.0,157.0
21.0,100.0,116.0
13.0,89.0,54.0
12.0,90.0,57.0
4.0,86.0,19.0
10.0,91.0,56.0
11.0,84.0,45.0
21.0,103.0,169.0
12.0,90.0,57.0
26.0,103.0,156.0
9.0,89.0,40.0
26.0,112.0,185.0
14.0,92.0,74.0
16.0,102.0,90.0
22.0,106.0,133.0
8.0,86.0,34.0
18.0,103.0,118.0
4.0,91.0,19.0
27.0,107.0,185.0
3.0,83.0,11.0
9.0,91.0,39.0
20.0,93.0,102.0
13.0,104.0,85.0
3.0,78.0,10.0
29.0,119.0,220.0
19.0,95.0,103.0
3.0,80.0,7.0
9.0,86.0,37.0
9.0,89.0,38.0
28.0,108.0,170.0
7.0,85.0,25.0
18.0,103.0,112.0
2.0,77.0,6.0
22.0,103.0,114.0
7.0,87.0,30.0
23.0,104.0,138.0
17.0,96.0,105.0
10.0,90.0,40.0
22.0,105.0,143.0
8.0,78.0,15.0
12.0,91.0,49.0
24.0,106.0,177.0
19.0,92.0,90.0
12.0,89.0,59.0
24.0,105.0,190.0
10.0,86.0,38.0
16.0,98.0,93.0
19.0,108.0,118.0
9.0,92.0,48.0
2.0,84.0,8.0
14.0,89.0,60.0
24.0,110.0,176.0
4.0,92.0,18.0
25.0,101.0,138.0
9.0,75.0,10.0
19.0,92.0,87.0
14.0,88.0,59.0
20.0,105.0,144.0
4.0,74.0,14.0
19.0,81.0,69.0
4.0,77.0,14.0
10.0,99.0,57.0
22.0,102.0,146.0
16.0,81.0,54.0
12.0,83.0,48.0
25.0,103.0,134.0
28.0,108.0,174.0
2.0,82.0,8.0
12.0,95.0,68.0
15.0,86.0,68.0
23.0,105.0,151.0
16.0,97.0,87.0
11.0,90.0,51.0
15.0,97.0,78.0
5.0,82.0,20.0
19.0,99.0,87.0
10.0,90.0,39.0
29.0,113.0,204.0
13.0,91.0,48.0
30.0,118.0,240.0
1.0,79.0,1.0
23.0,103.0,126.0
13.0,101.0,79.0
19.0,91.0,68.0
15.0,93.0,74.0
23.0,103.0,122.0
21.0,100.0,141.0
21.0,100.0,128.0
9.0,94.0,41.0
3.0,87.0,9.0
11.0,86.0,47.0
13.0,90.0,49.0
22.0,98.0,119.0
28.0,110.0,192.0
27.0,104.0,153.0
3.0,88.0,8.0
21.0,102.0,106.0
12.0,86.0,57.0
24.0,104.0,144.0
3.0,77.0,10.0
12.0,89.0,63.0
2.0,74.0,4.0
29.0,115.0,204.0
8.0,96.0,35.0
24.0,104.0,138.0
25.0,106.0,141.0
24.0,107.0,199.0
6.0,86.0,24.0
28.0,114.0,219.0
24.0,104.0,138.0
4.0,82.0,14.0
15.0,88.0,66.0
30.0,104.0,182.0
20.0,96.0,113.0
10.0,95.0,43.0
15.0,104.0,88.0
10.0,87.0,33.0
15.0,97.0,77.0
21.0,100.0,126.0
27.0,112.0,207.0
4.0,91.0,20.0
25.0,101.0,126.0
6.0,83.0,21.0
27.0,99.0,144.0
2.0,89.0,8.0
8.0,93.0,37.0
24.0,107.0,164.0
6.0,85.0,27.0
20.0,107.0,122.0
21.0,99.0,121.0
20.0,100.0,113.0
14.0,96.0,75.0
11.0,88.0,50.0
3.0,83.0,7.0
13.0,92.0,75.0
9.0,97.0,49.0
27.0,102.0,170.0
25.0,110.0,166.0
17.0,95.0,86.0
23.0,96.0,120.0
18.0,97.0,94.0
10.0,96.0,42.0
7.0,95.0,48.0
28.0,104.0,187.0
19.0,95.0,95.0
15.0,97.0,63.0
20.0,103.0,116.0
19.0,103.0,105.0
8.0,86.0,35.0
8.0,85.0,38.0
15.0,101.0,87.0
6.0,83.0,21.0
10.0,98.0,56.0
14.0,94.0,66.0
8.0,85.0,36.0
18.0,103.0,117.0
29.0,101.0,142.0
5.0,81.0,16.0
9.0,86.0,40.0
1.0,82.0,4.0
22.0,113.0,150.0
2.0,91.0,10.0
7.0,82.0,28.0
25.0,109.0,185.0
12.0,99.0,56.0
17.0,92.0,77.0
13.0,85.0,62.0
9.0,101.0,56.0
6.0,84.0,25.0
15.0,100.0,73.0
8.0,87.0,33.0
1.0,79.0,3.0
27.0,107.0,181.0
16.0,95.0,85.0
26.0,103.0,149.0
19.0,90.0,96.0
8.0,95.0,38.0
14.0,88.0,68.0
28.0,112.0,211.0
11.0,96.0,48.0
2.0,80.0,7.0
10.0,85.0,25.0
13.0,93.0,71.0
28.0,108.0,190.0
19.0,102.0,99.0
10.0,91.0,60.0
3.0,85.0,12.0
19.0,100.0,135.0
17.0,98.0,104.0
1.0,88.0,5.0
22.0,112.0,181.0
5.0,83.0,16.0
21.0,103.0,167.0
28.0,105.0,169.0
21.0,107.0,144.0
23.0,104.0,168.0
27.0,104.0,211.0
15.0,87.0,40.0
24.0,110.0,165.0
17.0,83.0,49.0
28.0,101.0,161.0
16.0,87.0,94.0
17.0,88.0,72.0
5.0,77.0,19.0
30.0,103.0,174.0
12.0,97.0,53.0
13.0,88.0,55.0
6.0,89.0,22.0
15.0,85.0,56.0
3.0,76.0,4.0
18.0,91.0,79.0
19.0,98.0,98.0
3.0,81.0,5.0
12.0,100.0,64.0
6.0,88.0,26.0
12.0,95.0,57.0
14.0,98.0,79.0
19.0,98.0,101.0
17.0,99.0,131.0
28.0,108.0,215.0
25.0,102.0,142.0
15.0,99.0,111.0
29.0,110.0,249.0
30.0,113.0,242.0
21.0,99.0,119.0
15.0,94.0,104.0
6.0,80.0,20.0
13.0,88.0,54.0
7.0,93.0,36.0
24.0,104.0,186.0
11.0,89.0,42.0
12.0,95.0,60.0
12.0,91.0,57.0
11.0,86.0,44.0
13.0,90.0,55.0
2.0,87.0,7.0
19.0,96.0,99.0
20.0,100.0,103.0
6.0,89.0,28.0
6.0,87.0,19.0
11.0,93.0,53.0
24.0,114.0,179.0
24.0,116.0,185.0
9.0,93.0,53.0
16.0,104.0,93.0
23.0,104.0,142.0
26.0,101.0,152.0
12.0,89.0,54.0
7.0,81.0,26.0
19.0,101.0,106.0
7.0,84.0,28.0
23.0,101.0,118.0
28.0,105.0,183.0
9.0,93.0,57.0
4.0,89.0,17.0
19.0,105.0,132.0
1.0,80.0,4.0
26.0,102.0,156.0
8.0,90.0,28.0
24.0,103.0,155.0
17.0,95.0,88.0
4.0,86.0,9.0
8.0,89.0,36.0
7.0,88.0,32.0
8.0,86.0,33.0
24.0,102.0,145.0
21.0,101.0,102.0
15.0,98.0,79.0
12.0,95.0,58.0
22.0,102.0,125.0
30.0,108.0,195.0
10.0,89.0,47.0
19.0,98.0,133.0
22.0,105.0,134.0
29.0,119.0,219.0
28.0,109.0,208.0
23.0,97.0,121.0
27.0,107.0,178.0
21.0,101.0,122.0
17.0,92.0,68.0
11.0,85.0,48.0
26.0,106.0,159.0
14.0,99.0,79.0
22.0,100.0,110.0
5.0,83.0,19.0
17.0,101.0,105.0
25.0,106.0,209.0
28.0,111.0,171.0
13.0,98.0,70.0
26.0,99.0,147.0
10.0,98.0,59.0
24.0,98.0,145.0
27.0,112.0,194.0
13.0,93.0,51.0
15.0,91.0,83.0
24.0,110.0,170.0
23.0,102.0,145.0
25.0,105.0,158.0
21.0,101.0,122.0
3.0,83.0,14.0
23.0,106.0,158.0
18.0,94.0,90.0
16.0,87.0,60.0
24.0,96.0,130.0
5.0,98.0,30.0
17.0,100.0,101.0
11.0,93.0,51.0
6.0,88.0,25.0
8.0,78.0,25.0
6.0,88.0,22.0
12.0,83.0,55.0
28.0,118.0,238.0
1.0,81.0,2.0
27.0,109.0,234.0
11.0,92.0,61.0
4.0,86.0,15.0
8.0,87.0,36.0
3.0,82.0,11.0
26.0,104.0,183.0
27.0,113.0,192.0
21.0,102.0,117.0
7.0,85.0,25.0
17.0,96.0,92.0
25.0,99.0,142.0
10.0,88.0,50.0
1.0,78.0,2.0
29.0,99.0,218.0
21.0,106.0,130.0
17.0,93.0,72.0
18.0,113.0,131.0
5.0,85.0,14.0
9.0,90.0,42.0
17.0,88.0,69.0
7.0,89.0,24.0
25.0,103.0,158.0
20.0,95.0,127.0
26.0,98.0,161.0
11.0,82.0,39.0
28.0,119.0,260.0
3.0,90.0,16.0
9.0,91.0,43.0
17.0,98.0,100.0
13.0,99.0,55.0
1.0,86.0,4.0
19.0,118.0,137.0
3.0,87.0,11.0
19.0,103.0,115.0
15.0,86.0,75.0
1.0,74.0,1.0
13.0,89.0,50.0
1.0,76.0,1.0
13.0,93.0,53.0
8.0,89.0,42.0
25.0,103.0,205.0
15.0,95.0,74.0
19.0,97.0,99.0
3.0,86.0,13.0
23.0,100.0,165.0
7.0,94.0,34.0
10.0,92.0,61.0
23.0,106.0,146.0
28.0,115.0,203.0
15.0,102.0,88.0
24.0,107.0,172.0
7.0,78.0,28.0
8.0,81.0,17.0
24.0,97.0,106.0
2.0,79.0,6.0
6.0,87.0,27.0
6.0,91.0,22.0
21.0,104.0,131.0
29.0,105.0,184.0
27.0,101.0,165.0
9.0,91.0,44.0
3.0,83.0,13.0
16.0,86.0,70.0
24.0,102.0,133.0
4.0,87.0,17.0
25.0,98.0,133.0
6.0,89.0,27.0
20.0,103.0,121.0
10.0,89.0,48.0
6.0,86.0,30.0
25.0,102.0,138.0
14.0,83.0,51.0
9.0,85.0,44.0
5.0,88.0,15.0
27.0,102.0,146.0
27.0,96.0,113.0
18.0,97.0,97.0
29.0,111.0,214.0
2.0,83.0,8.0
5.0,91.0,19.0
17.0,100.0,92.0
10.0,95.0,72.0
25.0,98.0,133.0
29.0,109.0,182.0
25.0,101.0,128.0
9.0,95.0,48.0
24.0,108.0,144.0
16.0,94.0,81.0
12.0,102.0,61.0
24.0,111.0,160.0
11.0,88.0,44.0
28.0,105.0,156.0
16.0,102.0,92.0
20.0,99.0,89.0
4.0,85.0,19.0
26.0,107.0,180.0
26.0,112.0,227.0
5.0,81.0,21.0
10.0,92.0,49.0
4.0,75.0,11.0
18.0,95.0,103.0
28.0,113.0,198.0
11.0,90.0,36.0
13.0,84.0,57.0
22.0,110.0,142.0
21.0,98.0,101.0
30.0,105.0,165.0
22.0,106.0,149.0
22.0,103.0,132.0
17.0,96.0,86.0
1.0,78.0,3.0
28.0,115.0,204.0
22.0,99.0,127.0
21.0,97.0,117.0
2.0,69.0,1.0
8.0,90.0,25.0
9.0,85.0,35.0
24.0,104.0,125.0
12.0,88.0,57.0
2.0,82.0,7.0
9.0,97.0,45.0
10.0,88.0,30.0
17.0,97.0,89.0
10.0,96.0,55.0
24.0,106.0,146.0
12.0,91.0,54.0
28.0,113.0,220.0
25.0,104.0,147.0
9.0,81.0,37.0
28.0,114.0,201.0
13.0,93.0,74.0
24.0,105.0,192.0
26.0,115.0,207.0
26.0,103.0,192.0
6.0,81.0,13.0
8.0,90.0,36.0
8.0,87.0,32.0
29.0,105.0,169.0
1.0,75.0,3.0
25.0,110.0,195.0
11.0,95.0,61.0
13.0,93.0,60.0
21.0,110.0,147.0
18.0,98.0,105.0
21.0,103.0,132.0
12.0,92.0,70.0
29.0,119.0,225.0
22.0,99.0,115.0
28.0,107.0,187.0
22.0,111.0,141.0
9.0,82.0,32.0
8.0,87.0,36.0
5.0,81.0,17.0
29.0,107.0,174.0
28.0,105.0,183.0
20.0,105.0,119.0
3.0,83.0,12.0
15.0,99.0,89.0
2.0,85.0,8.0
11.0,96.0,57.0
5.0,83.0,13.0
13.0,90.0,69.0
5.0,83.0,21.0
7.0,94.0,37.0
26.0,106.0,163.0
10.0,98.0,42.0
22.0,103.0,139.0
5.0,78.0,20.0
12.0,98.0,63.0
12.0,88.0,71.0
4.0,86.0,18.0
28.0,106.0,203.0
20.0,89.0,71.0
12.0,92.0,43.0
25.0,111.0,179.0
1.0,73.0,3.0
29.0,103.0,159.0
11.0,86.0,42.0
15.0,96.0,75.0
9.0,91.0,32.0
10.0,82.0,35.0
21.0,102.0,97.0
9.0,82.0,38.0
6.0,91.0,38.0
27.0,106.0,178.0
19.0,99.0,114.0
30.0,107.0,204.0
6.0,84.0,13.0
17.0,96.0,107.0
18.0,108.0,115.0
12.0,101.0,60.0
12.0,98.0,59.0
11.0,98.0,59.0
11.0,93.0,44.0
23.0,102.0,130.0
24.0,102.0,187.0
6.0,90.0,31.0
16.0,91.0,72.0
30.0,107.0,213.0
14.0,101.0,79.0
30.0,108.0,194.0
22.0,111.0,157.0
12.0,94.0,65.0
27.0,105.0,181.0
6.0,79.0,19.0
22.0,96.0,116.0
15.0,91.0,71.0
17.0,106.0,125.0
15.0,96.0,74.0
21.0,107.0,134.0
17.0,91.0,82.0
18.0,99.0,93.0
16.0,97.0,93.0
17.0,96.0,115.0
7.0,82.0,21.0
25.0,100.0,126.0
28.0,106.0,179.0
27.0,107.0,169.0
20.0,101.0,113.0
23.0,115.0,163.0
23.0,99.0,147.0
28.0,109.0,185.0
6.0,81.0,13.0
25.0,118.0,186.0
5.0,75.0,14.0
19.0,100.0,121.0
29.0,102.0,155.0
26.0,108.0,165.0
12.0,90.0,45.0
12.0,93.0,59.0
24.0,104.0,184.0
13.0,89.0,57.0
29.0,108.0,181.0
17.0,86.0,71.0
11.0,94.0,41.0
15.0,84.0,50.0
19.0,97.0,83.0
18.0,98.0,110.0
20.0,102.0,111.0
2.0,96.0,11.0
25.0,116.0,184.0
10.0,99.0,58.0
28.0,101.0,180.0
5.0,92.0,24.0
29.0,115.0,218.0
4.0,91.0,17.0
7.0,76.0,10.0
16.0,96.0,81.0
24.0,98.0,127.0
20.0,95.0,129.0
29.0,105.0,193.0
14.0,101.0,88.0
3.0,83.0,14.0
10.0,82.0,20.0
13.0,99.0,77.0
25.0,105.0,187.0
10.0,97.0,52.0
17.0,93.0,85.0
22.0,104.0,118.0
4.0,73.0,3.0
4.0,81.0,14.0
2.0,82.0,4.0
29.0,99.0,181.0
11.0,92.0,72.0
27.0,106.0,165.0
11.0,95.0,54.0
14.0,85.0,57.0
18.0,96.0,111.0
6.0,82.0,22.0
3.0,89.0,14.0
14.0,91.0,70.0
5.0,86.0,14.0
23.0,101.0,135.0
16.0,95.0,76.0
5.0,80.0,17.0
15.0,94.0,76.0
11.0,97.0,76.0
20.0,100.0,123.0
3.0,78.0,12.0
16.0,93.0,96.0
23.0,105.0,138.0
17.0,102.0,124.0
9.0,87.0,40.0
13.0,96.0,63.0
4.0,79.0,15.0
28.0,107.0,181.0
11.0,90.0,52.0
17.0,98.0,89.0
29.0,106.0,197.0
7.0,80.0,13.0
21.0,101.0,110.0
15.0,90.0,50.0
14.0,91.0,84.0
6.0,82.0,26.0
2.0,94.0,11.0
13.0,89.0,45.0
21.0,93.0,118.0
20.0,93.0,104.0
27.0,105.0,167.0
21.0,102.0,146.0
9.0,95.0,47.0
9.0,97.0,52.0
27.0,106.0,174.0
17.0,100.0,93.0
23.0,92.0,89.0
3.0,74.0,9.0
17.0,109.0,123.0
2.0,83.0,7.0
